ID Movimiento;ID Orden;Fecha Orden;Prioridad;SKU;Margen base;Cantidad Pedida;Precio por Unidad;Descuento;ID Cliente
7741;55425;01/11/2011;Critical;1154;0,48;8;300,97;0,05;544
4806;34179;02/11/2011;No Especificado;191;0,49;21;14,48;0,07;774
7703;55206;02/11/2011;Medio;656;0,37;20;1,8;0,03;322
7909;56577;02/11/2011;Critical;303;0,76;30;296,18;0,02;399
7910;56577;02/11/2011;Critical;127;0,61;19;58,14;0,08;399
9;36;02/11/2011;Critical;715;0,55;46;65,99;0,1;788
7564;54116;03/11/2011;Critical;1042;0,7;22;150,98;0,05;759
7441;53056;03/11/2011;Critical;1278;0,54;13;40,99;0,07;621
4675;33254;03/11/2011;No Especificado;132;0,65;11;39,98;0,01;407
4406;31399;05/11/2011;No Especificado;485;0,56;9;45,99;0,09;590
7343;52321;05/11/2011;Alto;167;0,57;48;12,28;0,04;554
7344;52321;05/11/2011;Alto;197;0,3;45;349,45;0,03;554
8209;58690;05/11/2011;Alto;147;0,77;14;218,75;0,09;172
7150;51009;05/11/2011;No Especificado;767;0,49;10;4,18;0,09;279
666;4672;06/11/2011;Critical;812;0,52;20;7,7;0,08;485
182;1191;06/11/2011;Medio;354;0,59;35;100,8;0,08;482
6537;46503;06/11/2011;No Especificado;515;0,55;26;55,99;0,07;130
5107;36387;07/11/2011;Alto;188;0,48;32;20,89;0,09;774
444;3008;07/11/2011;Medio;327;0,39;41;162,93;0,01;348
6136;43459;07/11/2011;Critical;176;0,37;26;574,74;0,05;105
3497;24931;07/11/2011;Bajo;1239;0,36;9;16,74;0,05;499
7221;51525;07/11/2011;Critical;510;0,68;18;19,98;0,04;609
7222;51525;07/11/2011;Critical;140;0,57;46;34,76;0,09;609
1730;12448;08/11/2011;Critical;1164;0,36;33;7,38;0,07;115
1731;12448;08/11/2011;Critical;655;0,6;24;284,98;0,08;115
7423;52930;08/11/2011;Bajo;430;0,38;16;8,74;0,04;502
7424;52930;08/11/2011;Bajo;152;0,36;39;5,78;0,1;502
7425;52930;08/11/2011;Bajo;178;0,59;24;55,99;0,09;502
7426;52930;08/11/2011;Bajo;739;0,35;40;55,99;0,02;502
4527;32198;09/11/2011;Medio;837;0,69;31;7,37;0,02;275
1436;10369;09/11/2011;Bajo;576;0,36;4;5,78;0,06;322
1437;10369;09/11/2011;Bajo;577;0,7;23;28,48;0;322
463;3141;09/11/2011;Critical;1119;0,69;30;18,89;0,08;4
4998;35587;10/11/2011;Critical;444;0,47;43;4,82;0,03;701
4050;28870;10/11/2011;Alto;42;0,57;35;115,99;0,05;182
4049;28870;10/11/2011;Alto;1143;0,64;27;40,98;0,03;182
893;6432;10/11/2011;Critical;227;0,59;30;10,89;0,08;376
1607;11652;10/11/2011;No Especificado;281;0,75;35;32,98;0,07;148
1608;11652;10/11/2011;No Especificado;1056;0,4;37;5,98;0,09;148
1609;11652;10/11/2011;No Especificado;406;0,56;1;65,99;0,05;148
1610;11652;10/11/2011;No Especificado;269;0,36;25;5,18;0,1;148
2463;17926;10/11/2011;Critical;585;0,57;37;15,31;0,02;339
5228;37223;10/11/2011;Bajo;20;0,58;21;155,99;0,07;13
5229;37223;10/11/2011;Bajo;1066;0,59;40;17,7;0,09;13
5230;37223;10/11/2011;Bajo;1067;0,84;38;135,31;0,01;13
7260;51783;11/11/2011;Medio;103;0,74;10;179,29;0,01;69
7261;51783;11/11/2011;Medio;827;0,69;47;70,89;0;69
7259;51783;11/11/2011;Medio;734;0,37;13;48,04;0,05;69
4952;35239;12/11/2011;Critical;441;0,4;21;5,28;0,08;546
4953;35239;12/11/2011;Critical;1125;0,57;38;59,76;0,01;546
4652;33126;12/11/2011;Critical;413;0,3;46;128,24;0,01;469
4653;33126;12/11/2011;Critical;339;0,39;28;6,3;0,06;469
821;5925;12/11/2011;Bajo;55;0,67;44;92,23;0,08;364
822;5925;12/11/2011;Bajo;56;0,85;25;85,99;0,07;364
1512;10944;12/11/2011;Alto;169;0,4;9;17,98;0;428
8092;57700;12/11/2011;Medio;13;0,71;38;47,98;0,04;528
2264;16260;13/11/2011;Alto;871;0,71;47;400,98;0,01;15
5767;40934;13/11/2011;No Especificado;92;0,56;28;1,76;0,01;158
5768;40934;13/11/2011;No Especificado;979;0,57;11;45,99;0,07;158
137;871;14/11/2011;Bajo;874;0,6;17;6,24;0,06;433
472;3235;14/11/2011;Bajo;289;0,85;31;4,71;0,1;173
8330;59554;15/11/2011;Critical;667;0,79;40;17,98;0,08;652
5380;38272;15/11/2011;Critical;75;0,37;39;1,88;0,07;502
8398;59973;15/11/2011;Bajo;1221;0,59;29;400,97;0,06;631
8399;59973;15/11/2011;Bajo;915;0,68;30;217,85;0,07;631
5837;41413;16/11/2011;Bajo;783;0,37;17;599,99;0,08;585
5838;41413;16/11/2011;Bajo;196;0,57;46;40,97;0,08;585
5839;41413;16/11/2011;Bajo;1087;0,37;23;6,48;0,01;585
964;6982;16/11/2011;No Especificado;65;0,54;32;39,48;0;242
965;6982;16/11/2011;No Especificado;66;0,78;5;100,98;0,09;242
966;6982;16/11/2011;No Especificado;67;0,49;41;19,98;0,04;242
2355;16993;16/11/2011;Medio;1057;0,59;8;205,99;0,05;535
7989;57121;16/11/2011;No Especificado;758;0,36;42;4,98;0,07;371
7990;57121;16/11/2011;No Especificado;788;0,56;3;195,99;0,01;371
2053;14662;16/11/2011;Alto;1074;0,35;24;1,68;0,05;482
2052;14662;16/11/2011;Alto;62;0,36;48;4,98;0,02;482
2054;14662;16/11/2011;Alto;719;0,59;48;125,99;0,01;482
2136;15264;17/11/2011;Medio;165;0,35;3;1270,99;0,07;324
2137;15264;17/11/2011;Medio;32;0,38;13;7,31;0,07;324
6598;46951;17/11/2011;Critical;764;0,58;26;115,99;0,09;208
6214;44003;17/11/2011;Bajo;284;0,38;38;5,34;0,09;763
5135;36640;18/11/2011;No Especificado;857;0,43;18;22,24;0,06;135
5006;35687;18/11/2011;No Especificado;781;0,48;48;12,64;0,06;580
2901;20960;18/11/2011;Bajo;219;0,64;19;10,97;0,1;218
4139;29383;18/11/2011;Medio;1112;0,74;20;8,32;0,07;504
4140;29383;18/11/2011;Medio;650;0,37;28;6,48;0,04;504
4141;29383;18/11/2011;Medio;835;0,58;29;115,99;0,07;504
4142;29383;18/11/2011;Medio;381;0,42;30;7,59;0,09;504
3044;21859;18/11/2011;Alto;1208;0,41;42;9,74;0,07;758
4591;32647;18/11/2011;Alto;155;0,78;32;20,97;0,07;757
4592;32647;18/11/2011;Alto;456;0,66;27;348,21;0,06;757
8251;59009;18/11/2011;Critical;388;0,4;19;30,98;0,02;98
7172;51200;18/11/2011;Medio;749;0,62;29;53,98;0;459
7809;55873;19/11/2011;Bajo;841;0,56;48;306,14;0;736
6991;49952;19/11/2011;Alto;351;0,65;12;107,53;0,04;345
3656;26176;19/11/2011;Alto;78;0,37;14;6,48;0,06;427
3657;26176;19/11/2011;Alto;595;0,58;30;20,99;0,03;427
4506;32069;19/11/2011;No Especificado;128;0,56;8;145,45;0,07;294
4507;32069;19/11/2011;No Especificado;601;0,36;17;6,48;0,09;294
3552;25318;19/11/2011;Critical;67;0,49;22;19,98;0,05;95
3553;25318;19/11/2011;Critical;75;0,37;1;1,88;0,09;467
3827;27298;19/11/2011;Bajo;476;0,46;40;199,99;0,09;784
3828;27298;19/11/2011;Bajo;193;0,38;31;4,98;0,04;784
6246;44256;19/11/2011;Bajo;552;0,4;39;8,01;0,09;339
6247;44256;19/11/2011;Bajo;611;0,37;17;6,48;0,08;339
6248;44256;19/11/2011;Bajo;612;0,59;49;40,97;0,1;339
5232;37252;19/11/2011;Bajo;1038;0,59;21;70,97;0,03;519
5233;37252;19/11/2011;Bajo;1112;0,74;1;8,32;0,02;519
5234;37252;19/11/2011;Bajo;1161;0,45;50;49,99;0,1;519
5235;37252;19/11/2011;Bajo;186;0,62;34;880,98;0,03;519
3660;26214;20/11/2011;Medio;16;0,4;19;15,74;0,1;123
3661;26214;20/11/2011;Medio;862;0,44;41;46,94;0,08;123
7896;56484;21/11/2011;No Especificado;143;0,35;6;30,56;0,1;264
7897;56484;21/11/2011;No Especificado;637;0,77;15;73,98;0;264
5975;42370;21/11/2011;Alto;1286;0,4;33;3,81;0,07;639
6703;47747;21/11/2011;Alto;110;0,43;40;2,08;0,03;509
894;6433;22/11/2011;Medio;99;0,38;41;3,69;0,01;4
3774;26948;22/11/2011;Alto;557;0,52;21;9,11;0,03;4
3775;26948;22/11/2011;Alto;7;0,38;38;7,3;0,05;4
1432;10342;22/11/2011;Medio;769;0,76;45;114,98;0,01;233
1433;10342;22/11/2011;Medio;1054;0,5;38;299,99;0,1;233
1434;10342;22/11/2011;Medio;196;0,57;38;40,97;0,01;233
1435;10342;22/11/2011;Medio;1055;0,36;2;999,99;0,05;233
4905;34913;22/11/2011;Medio;975;0,37;15;6,81;0;416
5106;36359;23/11/2011;Alto;38;0,4;2;30,98;0,06;767
5334;37893;24/11/2011;No Especificado;900;0,51;14;29,99;0,04;415
1808;12930;24/11/2011;Alto;873;0,55;49;22,98;0,06;36
7840;56039;25/11/2011;Bajo;323;0,37;23;6,68;0,07;365
4193;29795;25/11/2011;Alto;245;0,38;49;387,99;0,05;266
4194;29795;25/11/2011;Alto;246;0,72;48;160,98;0;266
3107;22304;25/11/2011;Bajo;265;0,56;24;1,76;0,1;275
7961;56900;26/11/2011;No Especificado;1045;0,37;16;3,41;0,09;710
3022;21731;26/11/2011;Bajo;350;0,59;26;60,98;0,08;314
2881;20804;26/11/2011;Bajo;333;0,56;13;442,14;0,08;598
533;3622;26/11/2011;Bajo;689;0,35;16;4,24;0,01;408
4284;30532;26/11/2011;Alto;101;0,36;28;15,22;0,03;13
4285;30532;26/11/2011;Alto;625;0,36;23;11,09;0,04;13
4286;30532;26/11/2011;Alto;120;0,36;45;11,34;0,05;13
4287;30532;26/11/2011;Alto;570;0,74;9;180,98;0,04;13
7223;51553;27/11/2011;No Especificado;1159;0,39;3;6783,02;0;789
7224;51553;27/11/2011;No Especificado;278;0,38;34;9,27;0,02;789
7225;51553;27/11/2011;No Especificado;1176;0,37;12;6,68;0,03;789
7226;51553;27/11/2011;No Especificado;446;0,36;13;5,78;0,1;789
7305;52071;27/11/2011;No Especificado;183;0,36;14;8,85;0,01;611
7306;52071;27/11/2011;No Especificado;743;0,41;1;7,96;0,05;611
4417;31520;28/11/2011;Alto;345;0,41;23;5,89;0,09;24
3700;26437;28/11/2011;Critical;51;0,55;4;9,65;0,03;263
3701;26437;28/11/2011;Critical;646;0,6;48;5,58;0,08;263
7266;51842;28/11/2011;Bajo;84;0,38;1;48,91;0,02;48
7267;51842;28/11/2011;Bajo;935;0,82;4;101,41;0,07;48
7481;53411;29/11/2011;Critical;597;0,75;25;27,48;0,08;657
7850;56130;29/11/2011;Medio;833;0,47;13;18,7;0,08;388
7851;56130;29/11/2011;Medio;114;0,59;25;1,68;0,05;388
6933;49477;29/11/2011;Medio;250;0,36;9;7,64;0,01;266
449;3046;29/11/2011;Alto;464;0,35;24;420,98;0,03;714
649;4579;30/11/2011;Alto;97;0,39;40;43,41;0,05;422
2699;19523;30/11/2011;Alto;1010;0,39;44;3,6;0,04;465
4674;33253;30/11/2011;No Especificado;294;0,39;17;35,99;0,04;520
4673;33253;30/11/2011;No Especificado;1060;0,57;6;4,13;0,08;520
3541;25248;01/12/2011;Medio;208;0,52;33;8,33;0,05;6
3542;25248;01/12/2011;Medio;84;0,38;26;48,91;0,1;6
3800;27106;01/12/2011;Alto;237;0,38;1;10,91;0,06;376
3801;27106;01/12/2011;Alto;332;0,39;50;10,67;0,08;376
3802;27106;01/12/2011;Alto;157;0,78;29;130,98;0,08;376
3803;27106;01/12/2011;Alto;488;0,52;42;22,23;0,05;376
3804;27106;01/12/2011;Alto;466;0,48;10;6,68;0,08;376
2044;14563;02/12/2011;Critical;708;0,38;31;35,99;0,02;147
4504;32065;02/12/2011;Medio;169;0,4;25;17,98;0,09;606
5288;37667;02/12/2011;Alto;642;0,38;31;14,48;0,03;470
6385;45376;02/12/2011;Critical;224;0,65;19;370,98;0,08;693
4704;33510;02/12/2011;Alto;874;0,6;42;6,24;0,03;143
4705;33510;02/12/2011;Alto;130;0,36;11;40,99;0,06;143
7959;56868;03/12/2011;Bajo;239;0,55;34;65,99;0,03;264
8217;58755;03/12/2011;Bajo;614;0,38;7;2,08;0,03;60
8218;58755;03/12/2011;Bajo;953;0,38;18;2,18;0;60
4112;29255;03/12/2011;Bajo;307;0,58;11;65,99;0,03;98
120;774;03/12/2011;Critical;44;0,6;17;4,48;0,03;632
7603;54401;04/12/2011;Alto;501;0,35;34;20,98;0,07;34
5872;41664;04/12/2011;Critical;137;0,43;5;9,78;0;777
5873;41664;04/12/2011;Critical;872;0,57;40;25,98;0,07;777
4069;28963;04/12/2011;No Especificado;1057;0,59;37;205,99;0,09;232
2395;17376;04/12/2011;Alto;398;0,4;44;28,48;0,1;333
6828;48641;05/12/2011;Alto;663;0,36;13;4,98;0;111
5424;38531;05/12/2011;Bajo;1046;0,36;26;4,2;0,02;180
6651;47303;05/12/2011;Medio;122;0,37;47;30,98;0,1;136
6652;47303;05/12/2011;Medio;182;0,36;7;7,64;0,03;136
6653;47303;05/12/2011;Medio;679;0,37;45;6,48;0,04;136
1282;9344;06/12/2011;Bajo;1047;0,3;18;95,99;0,09;52
1283;9344;06/12/2011;Bajo;632;0,55;31;125,99;0,02;52
2892;20864;06/12/2011;Alto;1172;0,37;19;13,4;0,06;71
2535;18400;06/12/2011;No Especificado;125;0,6;29;20,95;0,05;293
4003;28581;07/12/2011;Medio;204;0,39;1;24,92;0,06;158
4004;28581;07/12/2011;Medio;663;0,36;36;4,98;0,04;158
4254;30279;07/12/2011;Critical;1105;0,56;25;60,97;0,1;250
4255;30279;07/12/2011;Critical;672;0,59;39;517,48;0,06;250
5366;38146;07/12/2011;Bajo;254;0,57;41;19,94;0,08;642
5367;38146;07/12/2011;Bajo;675;0,35;45;7,68;0,03;642
5714;40480;07/12/2011;Critical;464;0,35;19;420,98;0,06;605
5715;40480;07/12/2011;Critical;505;0,49;50;26,48;0,1;605
6189;43875;07/12/2011;Critical;801;0,52;24;14,42;0,03;243
6190;43875;07/12/2011;Critical;955;0,55;17;150,98;0,07;243
6191;43875;07/12/2011;Critical;169;0,4;40;17,98;0,01;243
6192;43875;07/12/2011;Critical;357;0,58;16;195,99;0,02;243
6193;43875;07/12/2011;Critical;45;0,58;25;125,99;0,07;243
2784;20098;08/12/2011;Medio;367;0,49;11;15,99;0,04;35
2785;20098;08/12/2011;Medio;201;0,44;8;22,72;0,03;35
7680;55042;08/12/2011;Alto;1105;0,56;28;60,97;0,05;277
7681;55042;08/12/2011;Alto;902;0,55;38;65,99;0,09;277
1346;9829;08/12/2011;Critical;122;0,37;23;30,98;0,04;475
1347;9829;08/12/2011;Critical;1013;0,36;4;4,91;0,06;475
1253;9093;09/12/2011;Medio;486;0,77;36;8,12;0,1;735
1682;12130;09/12/2011;No Especificado;778;0,43;37;18,84;0,04;371
1683;12130;09/12/2011;No Especificado;708;0,38;42;35,99;0,05;371
8280;59200;09/12/2011;Medio;673;0,56;4;42,98;0,09;160
8281;59200;09/12/2011;Medio;396;0,6;28;11,97;0,03;160
6283;44452;09/12/2011;No Especificado;60;0,37;50;6,48;0,07;471
955;6912;10/12/2011;No Especificado;5;0,5;14;21,78;0,09;775
6643;47265;10/12/2011;Critical;588;0,36;31;5,98;0,02;324
4666;33219;10/12/2011;Alto;199;0,59;32;216,6;0;137
1708;12262;10/12/2011;Bajo;468;0,65;45;31,76;0,02;89
3063;21927;10/12/2011;Alto;1034;0,61;23;350,98;0,06;552
8059;57510;10/12/2011;No Especificado;323;0,37;6;6,68;0,01;62
2211;15941;10/12/2011;No Especificado;127;0,61;15;58,14;0,02;553
3176;22848;10/12/2011;No Especificado;44;0,6;20;4,48;0,01;204
3177;22848;10/12/2011;No Especificado;157;0,78;45;130,98;0,02;204
3178;22848;10/12/2011;No Especificado;407;0,37;4;15,98;0,09;204
5757;40870;11/12/2011;Critical;1154;0,48;43;300,97;0,08;638
5758;40870;11/12/2011;Critical;1175;0,41;28;4,95;0;638
5932;42083;11/12/2011;Critical;200;0,57;38;140,81;0,03;548
5933;42083;11/12/2011;Critical;737;0,37;36;6,48;0,04;548
5934;42083;11/12/2011;Critical;587;0,55;33;2,08;0,05;548
3705;26464;11/12/2011;Alto;227;0,59;25;10,89;0,03;473
3706;26464;11/12/2011;Alto;961;0,55;26;50,98;0,06;473
5916;41956;12/12/2011;Medio;628;0,58;22;16,91;0,06;790
5917;41956;12/12/2011;Medio;24;0,66;16;4,89;0;790
374;2595;13/12/2011;No Especificado;186;0,62;13;880,98;0,04;585
375;2595;13/12/2011;No Especificado;1233;0,42;4;5,47;0,09;585
376;2595;13/12/2011;No Especificado;921;0,36;29;6,48;0,01;585
1821;13089;14/12/2011;No Especificado;769;0,76;34;114,98;0,1;567
1690;12199;14/12/2011;Bajo;582;0,36;2;6,54;0,01;144
1691;12199;14/12/2011;Bajo;379;0,59;50;155,06;0,01;144
3080;22086;15/12/2011;Medio;35;0,57;21;95,95;0,08;592
2879;20743;15/12/2011;Alto;1138;0,4;39;5,28;0;597
6618;47079;16/12/2011;Critical;468;0,65;34;31,76;0,07;105
4603;32803;16/12/2011;Medio;40;0,35;49;7,84;0,08;173
4604;32803;16/12/2011;Medio;666;0,37;22;4,48;0,06;173
7173;51201;16/12/2011;Alto;1164;0,36;42;7,38;0,04;412
7103;50688;16/12/2011;Critical;236;0,6;50;12,98;0,08;364
4584;32613;16/12/2011;Bajo;678;0,58;31;43,98;0,01;634
4585;32613;16/12/2011;Bajo;1067;0,84;38;135,31;0;634
4586;32613;16/12/2011;Bajo;4;0,58;41;195,99;0,02;634
6702;47717;17/12/2011;No Especificado;386;0,36;35;4,91;0,04;171
5586;39617;17/12/2011;No Especificado;132;0,65;33;39,98;0,08;167
5587;39617;17/12/2011;No Especificado;290;0,55;28;5,84;0,02;167
7131;50854;17/12/2011;Critical;541;0,37;27;4,98;0,07;551
7132;50854;17/12/2011;Critical;787;0,38;12;500,98;0,09;551
7133;50854;17/12/2011;Critical;343;0,57;42;10,98;0,06;551
3507;24966;17/12/2011;Medio;880;0,59;34;120,33;0;469
4233;30081;17/12/2011;Alto;404;0,4;26;8,04;0,05;60
5826;41349;17/12/2011;Critical;1164;0,36;44;7,38;0;202
5827;41349;17/12/2011;Critical;267;0,46;4;20,24;0,08;202
5828;41349;17/12/2011;Critical;591;0,57;39;12,44;0,07;202
7211;51463;17/12/2011;Bajo;887;0,36;4;4,98;0,01;442
7212;51463;17/12/2011;Bajo;249;0,55;7;65,99;0,01;442
7099;50657;18/12/2011;Alto;1164;0,36;40;7,38;0,01;186
7100;50657;18/12/2011;Alto;894;0,35;16;3,71;0,1;186
7101;50657;18/12/2011;Alto;1042;0,7;49;150,98;0,01;186
8388;59911;18/12/2011;No Especificado;1040;0,4;1;9,11;0,1;511
3058;21894;18/12/2011;Critical;859;0,37;6;9,68;0,1;151
5931;42082;18/12/2011;Critical;703;0,36;15;4,76;0,03;595
4481;31878;18/12/2011;Medio;278;0,38;14;9,27;0,04;506
4482;31878;18/12/2011;Medio;293;0,55;42;155,99;0,01;506
7622;54533;18/12/2011;Medio;313;0,39;21;7,1;0,03;302
3519;25061;18/12/2011;Medio;402;0,37;20;48,04;0,1;90
5922;41991;18/12/2011;Bajo;309;0,56;36;50,98;0,06;44
5923;41991;18/12/2011;Bajo;508;0,48;35;14,58;0;44
5924;41991;18/12/2011;Bajo;509;0,68;18;45,98;0,06;44
3561;25378;18/12/2011;No Especificado;1276;0,57;48;95,99;0,09;633
2625;19040;19/12/2011;Alto;314;0,59;10;21,38;0,06;217
4561;32450;19/12/2011;Medio;827;0,69;37;70,89;0,1;497
7838;56032;19/12/2011;No Especificado;1223;0,38;31;96,45;0,1;179
7839;56032;19/12/2011;No Especificado;747;0,55;25;159,31;0,03;179
6816;48515;20/12/2011;Critical;539;0,39;47;15,04;0,01;497
2572;18562;20/12/2011;Critical;49;0,35;41;3,98;0,1;206
7349;52327;20/12/2011;Medio;665;0,79;27;152,48;0,1;516
7350;52327;20/12/2011;Medio;731;0,38;5;4,98;0,1;516
5420;38528;20/12/2011;Critical;56;0,85;36;85,99;0,07;277
5419;38528;20/12/2011;Critical;1234;0,38;10;7,31;0,07;277
6026;42692;20/12/2011;Medio;440;0,4;41;5,98;0,08;664
6027;42692;20/12/2011;Medio;650;0,37;42;6,48;0,03;664
1713;12320;20/12/2011;Critical;907;0,76;35;15,23;0,05;750
514;3525;21/12/2011;No Especificado;149;0,58;38;2,78;0;700
7176;51203;21/12/2011;Alto;1099;0,71;49;550,98;0,08;613
2100;15009;21/12/2011;No Especificado;836;0,38;28;7,78;0,08;258
2099;15009;21/12/2011;No Especificado;61;0,57;46;28,15;0,09;258
974;7077;21/12/2011;Alto;5;0,5;14;21,78;0,04;367
3201;22950;21/12/2011;Bajo;818;0,8;29;64,65;0,1;776
2714;19616;22/12/2011;Alto;1187;0,55;3;28,15;0;560
2715;19616;22/12/2011;Alto;368;0,59;42;2,78;0,06;560
686;4773;22/12/2011;Critical;189;0,35;26;11,58;0,06;442
685;4773;22/12/2011;Critical;103;0,74;48;179,29;0,07;442
3729;26658;22/12/2011;Alto;997;0,38;17;3,98;0,05;459
2077;14852;24/12/2011;Medio;464;0,35;9;420,98;0,03;614
1710;12289;24/12/2011;Bajo;106;0,36;25;120,97;0,04;268
857;6148;24/12/2011;Medio;451;0,57;50;10,64;0,05;214
858;6148;24/12/2011;Medio;1128;0,53;18;20,28;0,05;214
1409;10243;24/12/2011;Alto;1158;0,4;12;1,98;0,07;509
1791;12806;24/12/2011;No Especificado;640;0,4;20;35,89;0;248
7405;52833;24/12/2011;Medio;843;0,57;8;37,76;0,02;782
2876;20737;25/12/2011;Medio;230;0,77;10;140,98;0,08;500
2877;20737;25/12/2011;Medio;842;0,78;15;286,85;0,1;500
5101;36356;25/12/2011;Medio;1071;0,69;45;100,98;0,01;52
5102;36356;25/12/2011;Medio;46;0,37;33;3,75;0,08;52
1616;11687;25/12/2011;Alto;1137;0,37;26;7,28;0,04;571
7891;56423;25/12/2011;No Especificado;1065;0,38;41;3,69;0;635
7892;56423;25/12/2011;No Especificado;1151;0,58;4;419,19;0,04;635
78;454;26/12/2011;Bajo;983;0,35;42;6,08;0,09;100
6404;45506;26/12/2011;Bajo;487;0,57;3;175,99;0,03;289
1498;10820;27/12/2011;No Especificado;612;0,59;49;40,97;0,04;361
1499;10820;27/12/2011;No Especificado;289;0,85;33;4,71;0,06;361
5326;37861;28/12/2011;No Especificado;38;0,4;32;30,98;0,09;468
6563;46662;29/12/2011;Critical;228;0,37;8;6,48;0,07;500
6564;46662;29/12/2011;Critical;489;0,52;33;4,84;0,01;500
6565;46662;29/12/2011;Critical;580;0,55;48;85,99;0,1;500
3423;24422;29/12/2011;Critical;103;0,74;20;179,29;0,06;650
5311;37792;29/12/2011;Alto;1065;0,38;49;3,69;0,01;613
5310;37792;29/12/2011;Alto;959;0,59;14;2,78;0,09;613
5581;39585;29/12/2011;No Especificado;733;0,51;32;5,08;0,01;317
2333;16805;30/12/2011;Bajo;608;0,37;29;30,44;0,08;331
2334;16805;30/12/2011;Bajo;556;0,37;26;6,48;0,04;331
4179;29666;30/12/2011;No Especificado;1138;0,4;29;5,28;0,09;414
4178;29666;30/12/2011;No Especificado;1112;0,74;44;8,32;0,08;414
8197;58626;30/12/2011;Alto;71;0,56;23;300,98;0,05;588
8198;58626;30/12/2011;Alto;39;0,6;21;500,98;0,07;588
8199;58626;30/12/2011;Alto;258;0,55;18;45,19;0,04;588
3073;22051;30/12/2011;No Especificado;887;0,36;39;4,98;0,01;195
8116;57959;30/12/2011;Medio;626;0,54;40;5,81;0,04;339
8117;57959;30/12/2011;Medio;297;0,75;48;26,31;0,08;339
2570;18534;30/12/2011;Bajo;208;0,52;36;8,33;0,1;750
3809;27137;31/12/2011;Alto;838;0,55;2;35,99;0,02;390
5279;37543;31/12/2011;Medio;177;0,41;6;36,55;0,01;105
474;3271;31/12/2011;Critical;918;0,58;45;264,98;0,07;139
475;3271;31/12/2011;Critical;919;0,35;18;8,34;0,06;139
3793;27015;31/12/2011;Bajo;410;0,56;24;56,96;0,03;160
786;5607;31/12/2011;No Especificado;52;0,6;8;7,99;0;772
7242;51648;01/01/2012;Bajo;449;0,41;45;49,99;0,03;239
7243;51648;01/01/2012;Bajo;49;0,35;50;3,98;0,08;239
6690;47591;02/01/2012;Critical;1269;0,58;27;10,48;0,1;387
7580;54214;02/01/2012;Medio;476;0,46;38;199,99;0,04;403
4075;29030;02/01/2012;Medio;93;0,44;10;19,84;0,05;239
5017;35811;03/01/2012;Critical;899;0,38;49;15,57;0,1;517
5018;35811;03/01/2012;Critical;265;0,56;6;1,76;0,1;517
7074;50471;03/01/2012;Bajo;109;0,59;25;226,67;0,02;469
2241;16164;03/01/2012;Bajo;607;0,36;26;90,97;0,03;360
2239;16164;03/01/2012;Bajo;327;0,39;22;162,93;0,07;360
2240;16164;03/01/2012;Bajo;852;0,44;26;2,52;0,08;360
6146;43494;03/01/2012;Medio;108;0,38;2;1938,02;0,09;404
1513;10945;03/01/2012;Medio;95;0,57;14;95,99;0,04;521
7671;55011;04/01/2012;Critical;1129;0,47;48;9,85;0,09;655
7672;55011;04/01/2012;Critical;867;0,4;18;2,94;0,01;655
4426;31555;04/01/2012;Critical;1230;0,59;38;88,84;0;729
4427;31555;04/01/2012;Critical;478;0,38;5;90,97;0,02;729
5588;39619;04/01/2012;Bajo;956;0,57;15;49,34;0,02;648
6310;44646;04/01/2012;Bajo;81;0,8;47;279,48;0,08;619
985;7107;04/01/2012;No Especificado;1218;0,64;3;54,2;0,02;519
986;7107;04/01/2012;No Especificado;535;0,38;3;37,94;0,06;519
987;7107;04/01/2012;No Especificado;180;0,59;32;55,29;0,1;519
785;5601;05/01/2012;Alto;138;0,55;10;12,22;0,1;733
3564;25442;05/01/2012;Alto;1076;0,37;32;55,48;0,08;340
3565;25442;05/01/2012;Alto;120;0,36;40;11,34;0,02;340
2217;16036;05/01/2012;Medio;74;0,81;28;80,98;0,09;179
2218;16036;05/01/2012;Medio;107;0,39;28;5,81;0,05;179
2219;16036;05/01/2012;Medio;685;0,6;10;155,99;0,07;179
2220;16036;05/01/2012;Medio;1066;0,59;33;17,7;0,1;179
688;4800;05/01/2012;Bajo;404;0,4;4;8,04;0,05;317
689;4800;05/01/2012;Bajo;386;0,36;17;4,91;0,01;317
690;4800;05/01/2012;Bajo;776;0,55;7;11,55;0,07;317
1868;13444;05/01/2012;Alto;569;0,39;33;4,76;0,06;749
7369;52516;05/01/2012;Alto;742;0,39;50;119,99;0,08;455
7370;52516;05/01/2012;Alto;813;0,59;19;10,23;0,08;455
1440;10432;05/01/2012;Bajo;639;0,48;13;179,99;0,08;248
7924;56645;06/01/2012;Bajo;388;0,4;46;30,98;0,02;605
7925;56645;06/01/2012;Bajo;456;0,66;42;348,21;0,07;605
8087;57698;06/01/2012;Critical;1023;0,58;10;7,77;0,05;29
8088;57698;06/01/2012;Critical;448;0,57;13;363,25;0,04;29
7562;54115;07/01/2012;Bajo;540;0,59;24;4,37;0,01;212
7563;54115;07/01/2012;Bajo;541;0,37;39;4,98;0,03;212
6378;45284;07/01/2012;Alto;375;0,59;7;11,66;0;597
969;7042;08/01/2012;Medio;568;0,74;4;376,13;0,07;342
3754;26818;08/01/2012;No Especificado;183;0,36;23;8,85;0,05;447
3755;26818;08/01/2012;No Especificado;166;0,58;5;11,97;0,01;447
3756;26818;08/01/2012;No Especificado;7;0,38;36;7,3;0,1;447
